"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2020-05-22,"BC","Interior","Thompson Cariboo Shuswap",0,0.43
2020-05-22,"BC","Northern","All",0,0.43
2020-05-22,"BC","Northern","Northeast",0,0
2020-05-22,"BC","Northern","Northern Interior",0,0.43
2020-05-22,"BC","Northern","Northwest",0,0
2020-05-22,"BC","Northern","Unknown",0,0
2020-05-22,"BC","Vancouver Coastal","All",1,1.57
2020-05-22,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.57
2020-05-22,"BC","Vancouver Coastal","Richmond",0,0
2020-05-22,"BC","Vancouver Coastal","Unknown",0,0
2020-05-22,"BC","Vancouver Coastal","Vancouver",1,1
2020-05-22,"BC","Vancouver Island","All",1,0.43
2020-05-22,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-22,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-22,"BC","Vancouver Island","South Vancouver Island",1,0.43
2020-05-22,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-05-23,"BC","All","All",8,11.57
2020-05-23,"BC","Fraser","All",6,8.86
2020-05-23,"BC","Fraser","Fraser East",0,4.29
2020-05-23,"BC","Fraser","Fraser North",0,1.14
2020-05-23,"BC","Fraser","Fraser South",6,3.43
2020-05-23,"BC","Fraser","Unknown",0,0
2020-05-23,"BC","Interior","All",0,0.71
2020-05-23,"BC","Interior","East Kootenay",0,0
2020-05-23,"BC","Interior","Kootenay Boundary",0,0.29
2020-05-23,"BC","Interior","Okanagan",0,0
2020-05-23,"BC","Interior","Thompson Cariboo Shuswap",0,0.43
2020-05-23,"BC","Northern","All",0,0.29
2020-05-23,"BC","Northern","Northeast",0,0
2020-05-23,"BC","Northern","Northern Interior",0,0.29
2020-05-23,"BC","Northern","Northwest",0,0
2020-05-23,"BC","Northern","Unknown",0,0
2020-05-23,"BC","Vancouver Coastal","All",2,1.29
2020-05-23,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.29
2020-05-23,"BC","Vancouver Coastal","Richmond",0,0
2020-05-23,"BC","Vancouver Coastal","Unknown",0,0
2020-05-23,"BC","Vancouver Coastal","Vancouver",2,1
2020-05-23,"BC","Vancouver Island","All",0,0.43
2020-05-23,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-23,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-23,"BC","Vancouver Island","South Vancouver Island",0,0.43
2020-05-23,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-05-24,"BC","All","All",8,11.57
2020-05-24,"BC","Fraser","All",8,9.14
2020-05-24,"BC","Fraser","Fraser East",5,4.86
2020-05-24,"BC","Fraser","Fraser North",1,1.14
2020-05-24,"BC","Fraser","Fraser South",2,3.14
2020-05-24,"BC","Fraser","Unknown",0,0
2020-05-24,"BC","Interior","All",0,0.71
2020-05-24,"BC","Interior","East Kootenay",0,0
2020-05-24,"BC","Interior","Kootenay Boundary",0,0.29
2020-05-24,"BC","Interior","Okanagan",0,0
2020-05-24,"BC","Interior","Thompson Cariboo Shuswap",0,0.43
2020-05-24,"BC","Northern","All",0,0.29
2020-05-24,"BC","Northern","Northeast",0,0
2020-05-24,"BC","Northern","Northern Interior",0,0.29
2020-05-24,"BC","Northern","Northwest",0,0
2020-05-24,"BC","Northern","Unknown",0,0
2020-05-24,"BC","Vancouver Coastal","All",0,1
2020-05-24,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0.14
2020-05-24,"BC","Vancouver Coastal","Richmond",0,0
2020-05-24,"BC","Vancouver Coastal","Unknown",0,0
2020-05-24,"BC","Vancouver Coastal","Vancouver",0,0.86
2020-05-24,"BC","Vancouver Island","All",0,0.43
2020-05-24,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-24,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-24,"BC","Vancouver Island","South Vancouver Island",0,0.43
2020-05-24,"Out of Canada","Out of Canada","Out of Canada",2,0.71
2020-05-25,"BC","All","All",7,11.29
2020-05-25,"BC","Fraser","All",6,8.86
2020-05-25,"BC","Fraser","Fraser East",0,4
2020-05-25,"BC","Fraser","Fraser North",0,1
2020-05-25,"BC","Fraser","Fraser South",6,3.86
2020-05-25,"BC","Fraser","Unknown",0,0
2020-05-25,"BC","Interior","All",0,0.71
2020-05-25,"BC","Interior","East Kootenay",0,0
2020-05-25,"BC","Interior","Kootenay Boundary",0,0.29
2020-05-25,"BC","Interior","Okanagan",0,0
2020-05-25,"BC","Interior","Thompson Cariboo Shuswap",0,0.43
2020-05-25,"BC","Northern","All",0,0.29
2020-05-25,"BC","Northern","Northeast",0,0
2020-05-25,"BC","Northern","Northern Interior",0,0.29
2020-05-25,"BC","Northern","Northwest",0,0
2020-05-25,"BC","Northern","Unknown",0,0
2020-05-25,"BC","Vancouver Coastal","All",1,1
2020-05-25,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-05-25,"BC","Vancouver Coastal","Richmond",0,0
2020-05-25,"BC","Vancouver Coastal","Unknown",0,0
2020-05-25,"BC","Vancouver Coastal","Vancouver",1,1
2020-05-25,"BC","Vancouver Island","All",0,0.43
2020-05-25,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-25,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-25,"BC","Vancouver Island","South Vancouver Island",0,0.43
2020-05-25,"Out of Canada","Out of Canada","Out of Canada",0,0.57
2020-05-26,"BC","All","All",5,10.29
2020-05-26,"BC","Fraser","All",4,7.86
2020-05-26,"BC","Fraser","Fraser East",1,3
2020-05-26,"BC","Fraser","Fraser North",1,1
2020-05-26,"BC","Fraser","Fraser South",2,3.86
2020-05-26,"BC","Fraser","Unknown",0,0
2020-05-26,"BC","Interior","All",0,0.57
2020-05-26,"BC","Interior","East Kootenay",0,0
2020-05-26,"BC","Interior","Kootenay Boundary",0,0.29
2020-05-26,"BC","Interior","Okanagan",0,0
2020-05-26,"BC","Interior","Thompson Cariboo Shuswap",0,0.29
2020-05-26,"BC","Northern","All",1,0.43
2020-05-26,"BC","Northern","Northeast",0,0
2020-05-26,"BC","Northern","Northern Interior",1,0.43
2020-05-26,"BC","Northern","Northwest",0,0
2020-05-26,"BC","Northern","Unknown",0,0
2020-05-26,"BC","Vancouver Coastal","All",0,1
2020-05-26,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-05-26,"BC","Vancouver Coastal","Richmond",0,0
2020-05-26,"BC","Vancouver Coastal","Unknown",0,0
2020-05-26,"BC","Vancouver Coastal","Vancouver",0,1
2020-05-26,"BC","Vancouver Island","All",0,0.43
2020-05-26,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-26,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-26,"BC","Vancouver Island","South Vancouver Island",0,0.43
2020-05-26,"Out of Canada","Out of Canada","Out of Canada",0,0.43
2020-05-27,"BC","All","All",9,9.71
2020-05-27,"BC","Fraser","All",6,7.29
2020-05-27,"BC","Fraser","Fraser East",2,2.43
2020-05-27,"BC","Fraser","Fraser North",0,0.57
2020-05-27,"BC","Fraser","Fraser South",4,4.29
2020-05-27,"BC","Fraser","Unknown",0,0
2020-05-27,"BC","Interior","All",1,0.29
2020-05-27,"BC","Interior","East Kootenay",0,0
2020-05-27,"BC","Interior","Kootenay Boundary",0,0
2020-05-27,"BC","Interior","Okanagan",1,0.14
2020-05-27,"BC","Interior","Thompson Cariboo Shuswap",0,0.14
2020-05-27,"BC","Northern","All",0,0.43
2020-05-27,"BC","Northern","Northeast",0,0
2020-05-27,"BC","Northern","Northern Interior",0,0.43
2020-05-27,"BC","Northern","Northwest",0,0
2020-05-27,"BC","Northern","Unknown",0,0
2020-05-27,"BC","Vancouver Coastal","All",2,1.29
2020-05-27,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-05-27,"BC","Vancouver Coastal","Richmond",0,0
2020-05-27,"BC","Vancouver Coastal","Unknown",0,0
2020-05-27,"BC","Vancouver Coastal","Vancouver",2,1.29
2020-05-27,"BC","Vancouver Island","All",0,0.43
2020-05-27,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-27,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-27,"BC","Vancouver Island","South Vancouver Island",0,0.43
2020-05-27,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2020-05-28,"BC","All","All",9,7.71
2020-05-28,"BC","Fraser","All",9,6.43
2020-05-28,"BC","Fraser","Fraser East",4,2
2020-05-28,"BC","Fraser","Fraser North",1,0.57
2020-05-28,"BC","Fraser","Fraser South",4,3.86
2020-05-28,"BC","Fraser","Unknown",0,0
2020-05-28,"BC","Interior","All",0,0.14
2020-05-28,"BC","Interior","East Kootenay",0,0
2020-05-28,"BC","Interior","Kootenay Boundary",0,0
2020-05-28,"BC","Interior","Okanagan",0,0.14
2020-05-28,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-05-28,"BC","Northern","All",0,0.14
2020-05-28,"BC","Northern","Northeast",0,0
2020-05-28,"BC","Northern","Northern Interior",0,0.14
2020-05-28,"BC","Northern","Northwest",0,0
2020-05-28,"BC","Northern","Unknown",0,0
2020-05-28,"BC","Vancouver Coastal","All",0,0.86
2020-05-28,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-05-28,"BC","Vancouver Coastal","Richmond",0,0
2020-05-28,"BC","Vancouver Coastal","Unknown",0,0
2020-05-28,"BC","Vancouver Coastal","Vancouver",0,0.86
2020-05-28,"BC","Vancouver Island","All",0,0.14
2020-05-28,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-28,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-28,"BC","Vancouver Island","South Vancouver Island",0,0.14
2020-05-28,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2020-05-29,"BC","All","All",12,8.29
2020-05-29,"BC","Fraser","All",9,6.86
2020-05-29,"BC","Fraser","Fraser East",2,2
2020-05-29,"BC","Fraser","Fraser North",0,0.43
2020-05-29,"BC","Fraser","Fraser South",7,4.43
2020-05-29,"BC","Fraser","Unknown",0,0
2020-05-29,"BC","Interior","All",0,0.14
2020-05-29,"BC","Interior","East Kootenay",0,0
2020-05-29,"BC","Interior","Kootenay Boundary",0,0
2020-05-29,"BC","Interior","Okanagan",0,0.14
2020-05-29,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-05-29,"BC","Northern","All",1,0.29
2020-05-29,"BC","Northern","Northeast",0,0
2020-05-29,"BC","Northern","Northern Interior",1,0.29
2020-05-29,"BC","Northern","Northwest",0,0
2020-05-29,"BC","Northern","Unknown",0,0
2020-05-29,"BC","Vancouver Coastal","All",2,1
2020-05-29,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-05-29,"BC","Vancouver Coastal","Richmond",0,0
2020-05-29,"BC","Vancouver Coastal","Unknown",0,0
2020-05-29,"BC","Vancouver Coastal","Vancouver",2,1
2020-05-29,"BC","Vancouver Island","All",0,0
2020-05-29,"BC","Vancouver Island","Central Vancouver Island",0,0
2020-05-29,"BC","Vancouver Island","North Vancouver Island",0,0
2020-05-29,"BC","Vancouver Island","South Vancouver Island",0,0
2020-05-29,"Out of Canada","Out of Canada","Out of Canada",0,0.29
2020-05-30,"BC","All","All",13,9
2020-05-30,"BC","Fraser","All",13,7.86
2020-05-30,"BC","Fraser","Fraser East",1,2.14
2020-05-30,"BC","Fraser","Fraser North",0,0.43
2020-05-30,"BC","Fraser","Fraser South",12,5.29
2020-05-30,"BC","Fraser","Unknown",0,0
2020-05-30,"BC","Interior","All",0,0.14
2020-05-30,"BC","Interior","East Kootenay",0,0
2020-05-30,"BC","Interior","Kootenay Boundary",0,0
2020-05-30,"BC","Interior","Okanagan",0,0.14
2020-05-30,"BC","Interior","Thompson Cariboo Shuswap",0,0
2020-05-30,"BC","Northern","All",0,0.29
2020-05-30,"BC","Northern","Northeast",0,0
2020-05-30,"BC","Northern","Northern Interior",0,0.29
2020-05-30,"BC","Northern","Northwest",0,0
2020-05-30,"BC","Northern","Unknown",0,0
2020-05-30,"BC","Vancouver Coastal","All",0,0.71
2020-05-30,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",0,0
2020-05-30,"BC","Vancouver Coastal","Richmond",0,0
2020-05-30,"BC","Vancouver Coastal","Unknown",0,0
2020-05-30,"BC","Vancouver Coastal","Vancouver",0,0.71
2020-05-30,"BC","Vancouver Island","All",0,0
